,Unit Name,Part,Rep Machine Class,Cost Per kg,weight,Supplier Name,MGC,DM Cost
2042517,Mannheim,L210693LX2,OFP,7.875,0.24,HERN S.R.O.,D14010110,1.89
2042527,Mannheim,L210723,OFP,4.176744186046512,12.9,WESO AURORAHUETTE GMBH,D07010301,53.88
2042630,Mannheim,L210905LX2,OFP,3.876923076923077,3.25,WESO AURORAHUETTE GMBH,D07010301,12.6
2042692,Mannheim,L210948LX2,OFP,4.872093023255815,0.86,KWM WEISSHAAR GMBH,D14010110,4.19
2042701,Mannheim,L210982,OFP,1.445694991558807,17.77,GIESSEREI HEUNISCH GMBH,D07010301,25.69
2042709,Mannheim,L211019,OFP,9.238451935081148,8.01,GIENANTH STEYR GUSS,D07010301,74.0
2042715,Mannheim,L211050,OFP,43.4,0.05,HUISSEL GMBH,D14010110,2.17
2042740,Mannheim,L211061LX2,OFP,4.074340527577937,4.17,HÖRMANN AUTOMOTIVE,D14010110,16.99
2042752,Mannheim,L211112LX2,OFP,5.642857142857142,0.28,HUISSEL GMBH,D14010110,1.58
2042755,Mannheim,L211176,OFP,7.96,0.75,HERN S.R.O.,D14010110,5.97
2042828,Mannheim,L211274,OFP,11.43478260869565,0.23,KWM WEISSHAAR GMBH,D14010110,2.63
2042843,Mannheim,L211282LX2,OFP,15.738095238095239,0.84,KWM WEISSHAAR GMBH,D14010110,13.22
2042852,Mannheim,L211289LX2,OFP,12.86904761904762,0.84,KWM WEISSHAAR GMBH,D14010110,10.81
2043001,Mannheim,L211460LX2,OFP,12.705882352941176,0.17,JOSEF FLECKNER,D14010110,2.16
2043016,Mannheim,L211462LX2,OFP,7.744186046511628,0.43,HUISSEL GMBH,D14010110,3.33
2043019,Mannheim,L211463LX2,OFP,14.363636363636365,0.11,HUISSEL GMBH,D14010110,1.58
2043022,Mannheim,L211464LX2,OFP,7.4750000000000005,0.4,HERN S.R.O.,D14010110,2.99
2043023,Mannheim,L211466,OFP,0.7560975609756098,1.64,METOKOTE DEUTSCHLAND,D14010110,1.24
2043024,Mannheim,L211466,OFP,0.746987951807229,1.66,METOKOTE DEUTSCHLAND,D14010110,1.24
2043025,Mannheim,L211466LX2,OFP,4.475609756097561,1.64,KWM WEISSHAAR GMBH,D14010110,7.34
2043108,Mannheim,L211502,OFP,12.0,0.22,BERGER + HERMANN,D03030200,2.64
2043126,Mannheim,L211507,OFP,2.7582417582417578,0.91,HERN S.R.O.,D14010110,2.51
2043138,Mannheim,L211508LX2,OFP,7.916666666666667,0.24,JOSEF FLECKNER,D14010110,1.9
2043152,Mannheim,L211510LX2,OFP,2.2058823529411766,1.02,HUISSEL GMBH,D14010110,2.25
2043168,Mannheim,L211598,OFP,6.568181818181818,0.88,KWM WEISSHAAR GMBH,D14010110,5.78
2043255,Mannheim,L211644,OFP,2.6674364896073905,4.33,WESO AURORAHUETTE GMBH,D07010301,11.55
2043263,Mannheim,L211656,OFP,11.647058823529411,0.34,ALBERT BIEBL GMBH,D03030200,3.96
2043363,Mannheim,L211754LX2,OFP,7.576271186440678,0.59,KWM WEISSHAAR GMBH,D14010110,4.47
2043373,Mannheim,L211785,OFP,26.0,0.05,ARCO ARMATURENFABRIK,D03050400,1.3
2043435,Mannheim,L211836,OFP,19.552763819095475,1.99,PKI ZERSPANUNGSTECHNIK,D07010301,38.91
2043443,Mannheim,L211889,OFP,9.426829268292684,2.05,SELZER FERTIGUNGSTECHNIK,D07010301,19.325
2043444,Mannheim,L211890,OFP,10.47752808988764,1.78,SELZER FERTIGUNGSTECHNIK,D07010301,18.65
2043450,Mannheim,L211892LX2,OFP,9.166666666666668,0.24,JOSEF FLECKNER,D14010110,2.2
2043665,Mannheim,L212033LX2,OFP,11.1875,0.16,HERN S.R.O.,D14010110,1.79
2043696,Mannheim,L212064LX2,OFP,39.266666666666666,0.15,JOSEF FLECKNER,D14010110,5.89
2043733,Mannheim,L212089LX2,OFP,2.7838827838827838,2.73,HÖRMANN AUTOMOTIVE,D14010110,7.6
2043751,Mannheim,L212123LX2,OFP,3.7391304347826084,0.46,JOSEF FLECKNER,D14010110,1.72
2044012,Mannheim,L212254LX2,OFP,5.0,2.16,HÖRMANN AUTOMOTIVE,D14010110,10.8
2044108,Mannheim,L212317LX2,OFP,17.214285714285715,0.14,HERN S.R.O.,D14010110,2.41
2044124,Mannheim,L212323,OFP,3.43801652892562,9.68,PKI ZERSPANUNGSTECHNIK,D07010301,33.28
2044149,Mannheim,L212344LX2,OFP,3.927536231884058,0.69,KWM WEISSHAAR GMBH,D14010110,2.71
2044154,Mannheim,L212359LX2,OFP,3.7840000000000003,1.25,KWM WEISSHAAR GMBH,D14010110,4.73
2044160,Mannheim,L212361LX2,OFP,5.774193548387097,0.93,HEINRICHS GMBH & CO KG,D14010110,5.37
2044168,Mannheim,L212362LX2,OFP,8.201492537313433,1.34,HEINRICHS GMBH & CO KG,D14010110,10.99
2044173,Mannheim,L212363LX2,OFP,6.244318181818182,1.76,HEINRICHS GMBH & CO KG,D14010110,10.99
2044180,Mannheim,L212364LX2,OFP,12.657894736842104,0.19,HERN S.R.O.,D14010110,2.405
2044189,Mannheim,L212365LX2,OFP,9.307692307692307,0.26,HERN S.R.O.,D14010110,2.42
2044217,Mannheim,L212399LX2,OFP,4.39766081871345,3.42,OLVAN SPA,D14010110,15.04
2044222,Mannheim,L212454,OFP,11.5,0.12,ARCO ARMATURENFABRIK,D03050400,1.38
2044244,Mannheim,L212476LX2,OFP,7.777777777777778,0.36,HERN S.R.O.,D14010110,2.8
2044256,Mannheim,L212481,OFP,11.405405405405405,0.37,ALBERT BIEBL GMBH,D03030200,4.22
2044460,Mannheim,L212827LX2,OFP,2.478787878787879,1.65,KWM WEISSHAAR GMBH,D14010110,4.09
2044463,Mannheim,L212843LX2,OFP,2.117948717948718,1.95,JOSEF FLECKNER,D14010110,4.13
2044580,Mannheim,L212924LX2,OFP,13.0,0.14,JOSEF FLECKNER,D14010110,1.82
2044586,Mannheim,L212933,OFP,19.318181818181817,0.22,DIRISAMER ROHRBIEGETECHNIK,D03030200,4.25
2044595,Mannheim,L212946LX2,OFP,6.3931623931623935,1.17,HÖRMANN AUTOMOTIVE,D14010110,7.48
2044620,Mannheim,L212954LX2,OFP,3.4585492227979273,3.86,INDARABA MECANIZADO DE PRECI,D07010301,13.35
2044714,Mannheim,L213172LX2,OFP,7.578947368421052,0.19,JOSEF FLECKNER,D14010110,1.44
2044724,Mannheim,L213185,OFP,8.117647058823529,0.17,JOSEF FLECKNER,D14010110,1.38
2044725,Mannheim,L213220,OFP,17.375,0.32,DIRISAMER ROHRBIEGETECHNIK,D03030200,5.56
2044844,Mannheim,L213288,OFP,6.475935828877005,1.87,SKS INDUSTRIELACKIERUNGEN,D14010110,12.11
2044849,Mannheim,L213288LX2,OFP,5.510526315789474,1.9,HÖRMANN AUTOMOTIVE,D14010110,10.47
2044977,Mannheim,L213324LX2,OFP,5.716417910447761,0.67,KWM WEISSHAAR GMBH,D14010110,3.83
2045158,Mannheim,L213450LX2,OFP,4.278829604130809,5.81,HERN S.R.O.,D14010110,24.86
2045349,Mannheim,L213614,OFP,28.270270270270274,0.37,LMS LANDSHUTER METALL- UND,D14010110,10.46
2045363,Mannheim,L213624LX2,OFP,4.051282051282051,0.39,JOSEF FLECKNER,D14010110,1.58
2045398,Mannheim,L213665LX2,OFP,3.935849056603774,2.65,JOSEF FLECKNER,D14010110,10.43
2045414,Mannheim,L213669LX2,OFP,1.9949748743718594,1.99,KWM WEISSHAAR GMBH,D14010110,3.97
2045470,Mannheim,L213688,OFP,1.5695581014729951,18.33,SLR GIESSEREI ST. LEON-ROT,D07010301,28.77
2045475,Mannheim,L213712,OFP,5.508474576271186,2.95,FUYMA FUNDICIONES,D07050200,16.25
2045487,Mannheim,L213720,OFP,11.163316582914574,3.98,THONI ALUTEC SP,D07050200,44.43
2045495,Mannheim,L213745,OFP,36.0,0.04,KWM WEISSHAAR GMBH,D14010110,1.44
2045532,Mannheim,L213750LX2,OFP,19.0,0.06,KWM WEISSHAAR GMBH,D14010110,1.14
2045561,Mannheim,L213850,OFP,17.61904761904762,0.21,DIRISAMER ROHRBIEGETECHNIK,D03030200,3.7
2045582,Mannheim,L213883LX2,OFP,10.457142857142859,0.7,HERN S.R.O.,D14010110,7.32
2045630,Mannheim,L213982LX2,OFP,11.64285714285714,0.14,HEINRICHS GMBH & CO KG,D14010110,1.63
2045632,Mannheim,L213994,OFP,0.1557377049180328,47.58,METOKOTE DEUTSCHLAND,D07010301,7.41
2045633,Mannheim,L213994LX2,OFP,4.12788423934298,25.57,CEMETAL,D07010301,105.55
2045654,Mannheim,L214023,OFP,81.0,0.02,HERN S.R.O.,D14010110,1.62
2045711,Mannheim,L214074LX2,OFP,7.134615384615384,0.52,KWM WEISSHAAR GMBH,D14010110,3.71
2045761,Mannheim,L214106,OFP,26.500000000000004,0.12,ALBERT BIEBL GMBH,D03030200,3.18
2045771,Mannheim,L214171,OFP,14.749999999999998,0.08,JOSEF FLECKNER,D14010110,1.18
2045871,Mannheim,L214258,OFP,20.5,0.14,HUISSEL GMBH,D14010110,2.87
2045912,Mannheim,L214273LX2,OFP,17.357142857142858,0.14,HERN S.R.O.,D14010110,2.43
2045913,Mannheim,L214277,OFP,12.075471698113208,0.53,DIRISAMER ROHRBIEGETECHNIK,D03030200,6.4
2045915,Mannheim,L214325,OFP,1.290068493150685,14.6,OLVAN SPA,D14010110,18.835
2045929,Mannheim,L214371LX2,OFP,7.084033613445378,1.19,BETSAIDE S A L,D07010301,8.43
2046036,Mannheim,L214654LX2,OFP,5.350199733688416,7.51,GIENANTH STEYR GUSS,D07010301,40.18
2046038,Mannheim,L214655LX2,OFP,5.293421052631579,7.6,GIENANTH STEYR GUSS,D07010301,40.23
2046114,Mannheim,L214830,OFP,10.326086956521738,0.46,DIRISAMER ROHRBIEGETECHNIK,D03030200,4.75
2046126,Mannheim,L214868LX2,OFP,50.66666666666667,0.03,KWM WEISSHAAR GMBH,D14010110,1.52
2046153,Mannheim,L214976LX2,OFP,6.233333333333334,0.6,KWM WEISSHAAR GMBH,D14010110,3.74
2046197,Mannheim,L215125LX2,OFP,6.586206896551724,0.58,KWM WEISSHAAR GMBH,D14010110,3.82
2046313,Mannheim,L215211LX2,OFP,8.461538461538462,0.13,HERN S.R.O.,D14010110,1.1
2046324,Mannheim,L215279,OFP,5.966735966735967,4.81,WESO AURORAHUETTE GMBH,D07010301,28.7
2046355,Mannheim,L215292,OFP,4.300475059382423,8.42,WESO AURORAHUETTE GMBH,D07010301,36.21
2046398,Mannheim,L215299LX2,OFP,5.630272952853598,4.03,HÖRMANN AUTOMOTIVE PENZBERG,D14010110,22.69
2046498,Mannheim,L215339LX2,OFP,2.980769230769231,1.56,KWM WEISSHAAR GMBH,D14010110,4.65
2046500,Mannheim,L215352LX2,OFP,13.90625,0.32,HERN S.R.O.,D14010110,4.45
2046532,Mannheim,L215353LX2,OFP,9.560606060606059,0.66,HERN S.R.O.,D14010110,6.31
2046618,Mannheim,L215445LX2,OFP,14.571428571428571,0.07,KWM WEISSHAAR GMBH,D14010110,1.02
2046675,Mannheim,L215474LX2,OFP,3.4444444444444446,0.36,JOSEF FLECKNER,D14010110,1.24
2046685,Mannheim,L215475,OFP,11.901960784313726,0.51,ALBERT BIEBL GMBH,D03030200,6.07
2046689,Mannheim,L215476,OFP,12.297872340425533,0.47,ALBERT BIEBL GMBH,D03030200,5.78
2046694,Mannheim,L215477,OFP,11.960784313725489,0.51,ALBERT BIEBL GMBH,D03030200,6.1
2046695,Mannheim,L215478,OFP,13.325581395348838,0.43,ALBERT BIEBL GMBH,D03030200,5.73
2046700,Mannheim,L215479,OFP,12.87179487179487,0.39,ALBERT BIEBL GMBH,D03030200,5.02
2046750,Mannheim,L215548LX2,OFP,5.931034482758621,0.29,HERN S.R.O.,D14010110,1.72
2046757,Mannheim,L215551LX2,OFP,5.0606060606060606,0.33,KWM WEISSHAAR GMBH,D14010110,1.67
2046770,Mannheim,L215582,OFP,2.38109756097561,3.28,SKS INDUSTRIELACKIERUNGEN,D14010110,7.81
2046805,Mannheim,L215634,OFP,42.375,0.08,HUISSEL GMBH,D14010110,3.39
2046806,Mannheim,L215635,OFP,8.270833333333334,0.48,HUISSEL GMBH,D14010110,3.97
2046808,Mannheim,L215648,OFP,0.1557377049180328,32.94,METOKOTE DEUTSCHLAND,D07010301,5.13
2046863,Mannheim,L215689LX2,OFP,1.5064935064935063,0.77,JOSEF FLECKNER,D14010110,1.16
2046973,Mannheim,L215763,OFP,4.051282051282052,3.51,WESO AURORAHUETTE GMBH,D07010301,14.22
2046979,Mannheim,L215824,OFP,10.907407407407407,0.54,ALBERT BIEBL GMBH,D03030200,5.89
2046983,Mannheim,L215825,OFP,11.52,0.5,ALBERT BIEBL GMBH,D03030200,5.76
2047014,Mannheim,L215846,OFP,7.879518072289157,0.83,FUYMA FUNDICIONES,D07050200,6.54
2047093,Mannheim,L215880LX2,OFP,9.333333333333334,0.15,LMS LANDSHUTER METALL- UND,D14010110,1.4
2047101,Mannheim,L215881LX2,OFP,6.027777777777778,0.36,KWM WEISSHAAR GMBH,D14010110,2.17
2047136,Mannheim,L215907,OFP,0.1551155115511551,15.15,METOKOTE DEUTSCHLAND,D07010301,2.35
2047137,Mannheim,L215907LX2,OFP,1.9173394173394174,56.98,WALTER HUNDHAUSEN GMBH,D07010301,109.25
2047166,Mannheim,L215974LX2,OFP,1.9305555555555556,0.72,JOSEF FLECKNER,D14010110,1.39
2047169,Mannheim,L215984,OFP,12.475409836065575,0.61,REGENSBURGER DRUCKGUSSWERKE,D07050200,7.61
2047270,Mannheim,L216134LX2,OFP,10.9375,0.16,JOSEF FLECKNER,D14010110,1.75
2047281,Mannheim,L216144,OFP,21.565217391304348,0.23,HÖRMANN AUTOMOTIVE,D14010110,4.96
2047295,Mannheim,L216150LX2,OFP,9.76470588235294,0.17,HERN S.R.O.,D14010110,1.66
2047448,Mannheim,L216283LX2,OFP,2.8833333333333333,0.6,JOSEF FLECKNER,D14010110,1.73
2047486,Mannheim,L216287,OFP,11.865384615384615,0.52,DIRISAMER ROHRBIEGETECHNIK,D03030200,6.17
2047488,Mannheim,L216289,OFP,9.766666666666666,0.9,DIRISAMER ROHRBIEGETECHNIK,D03030200,8.79
2047490,Mannheim,L216299,OFP,3.468,25.0,AKD DÖKÜM TICARET A.S.,D07010301,86.7
2047491,Mannheim,L216311,OFP,16.416666666666668,0.12,ARCO ARMATURENFABRIK,D03050400,1.97
2047547,Mannheim,L216504,OFP,22.666666666666668,0.21,HÖRMANN AUTOMOTIVE,D14010110,4.76
2047647,Mannheim,L216579,OFP,16.42857142857143,0.42,ALBERT BIEBL GMBH,D03030200,6.9
2047695,Mannheim,L216616,OFP,3.096458176337604,26.54,SLR-ELSTERHEIDE GMBH,D07010301,82.18
2047728,Mannheim,L216657,OFP,18.75,0.16,ALBERT BIEBL GMBH,D03030200,3.0
2047842,Mannheim,L216806LX2,OFP,5.9642857142857135,0.28,HERN S.R.O.,D14010110,1.67
2047846,Mannheim,L216808LX2,OFP,6.769230769230769,0.26,HERN S.R.O.,D14010110,1.76
2047851,Mannheim,L216842,OFP,14.448275862068968,0.29,HUISSEL GMBH,D14010110,4.19
2047864,Mannheim,L216867LX2,OFP,8.424242424242424,0.33,IZMAKPAR LTD. STI.,D14010110,2.78
2047887,Mannheim,L216879,OFP,5.76,0.25,JOSEF FLECKNER,D14010110,1.44
2048022,Mannheim,L217135LX2,OFP,7.15,0.6,HERN S.R.O.,D14010110,4.29
2048051,Mannheim,L217198LX2,OFP,15.857142857142858,0.14,HERN S.R.O.,D14010110,2.22
2048064,Mannheim,L217209,OFP,20.28571428571428,0.07,HERN S.R.O.,D14010110,1.42
2048094,Mannheim,L217325,OFP,11.733464955577492,10.13,ENDURANCE AMANN GMBH,D07050200,118.86
2048217,Mannheim,L217386,OFP,13.384615384615383,0.13,HERN S.R.O.,D14010110,1.74
2048218,Mannheim,L217387,OFP,13.615384615384615,0.13,HERN S.R.O.,D14010110,1.77
2048286,Mannheim,L217717,OFP,11.254237288135593,0.59,ALBERT BIEBL GMBH,D03030200,6.64
2048287,Mannheim,L217718,OFP,11.62962962962963,0.54,ALBERT BIEBL GMBH,D03030200,6.28
2048289,Mannheim,L217750,OFP,12.541666666666666,0.24,BERGER + HERMANN,D03030200,3.01
2048492,Mannheim,L217849LX2,OFP,5.166666666666667,0.3,KWM WEISSHAAR GMBH,D14010110,1.55
2048661,Mannheim,L218017,OFP,22.6,0.5,INDARABA MECANIZADO DE PRECI,D07010301,11.3
2048694,Mannheim,L218028LX2,OFP,1.9035812672176309,3.63,LINGOTES ESPECIALES S.A.,D07010301,6.91
2048697,Mannheim,L218030,OFP,2.8193181818181823,13.2,WESO AURORAHUETTE GMBH,D07010301,37.215
2048746,Mannheim,L218078,OFP,16.499999999999996,0.1,GOMA B V,D14010110,1.65
2048777,Mannheim,L218085,OFP,3.7869109947643977,19.1,AKD DÖKÜM TICARET A.S.,D07010301,72.33
2048819,Mannheim,L218109,OFP,16.28571428571428,0.14,HUISSEL GMBH,D14010110,2.28
2048836,Mannheim,L218111LX2,OFP,19.846153846153847,0.13,KWM WEISSHAAR GMBH,D14010110,2.58
2049168,Mannheim,L218413,OFP,17.333333333333336,0.09,HUISSEL GMBH,D14010110,1.56
2049190,Mannheim,L218440,OFP,3.4679802955665027,4.06,WESO AURORAHUETTE GMBH,D07010301,14.08
2049193,Mannheim,L218441,OFP,3.8575197889182054,3.79,WESO AURORAHUETTE GMBH,D07010301,14.62
2049443,Mannheim,L218543,OFP,3.1176470588235294,1.02,HERN S.R.O.,D14010110,3.18
2049601,Mannheim,L218628,OFP,1.8147859922178988,25.7,GIESSEREI HEUNISCH GMBH,D07010301,46.64
2049659,Mannheim,L218718,OFP,29.083333333333336,0.12,ALBERT BIEBL GMBH,D03030200,3.49
2049660,Mannheim,L218719,OFP,22.375,0.16,ALBERT BIEBL GMBH,D03030200,3.58
2049661,Mannheim,L218720,OFP,26.692307692307693,0.13,ALBERT BIEBL GMBH,D03030200,3.47
2049662,Mannheim,L218721,OFP,25.285714285714285,0.14,ALBERT BIEBL GMBH,D03030200,3.54
2049795,Mannheim,L218812,OFP,25.384615384615383,0.13,ALBERT BIEBL GMBH,D03030200,3.3
2049844,Mannheim,L218833,OFP,9.925619834710744,2.42,FUYMA FUNDICIONES,D07050200,24.02
2049928,Mannheim,L218900,OFP,14.863636363636363,0.11,DALIAN LIANMEI MACHINERY,D07010301,1.635
2049990,Mannheim,L219034,OFP,22.0,0.07,ARCO ARMATURENFABRIK,D03050400,1.54
2050244,Mannheim,L219389,OFP,72.28571428571428,0.14,CONTITECH TECHNO-CHEMIE GMBH,D03030200,10.12
2050250,Mannheim,L219409,OFP,8.269230769230768,0.52,JOSEF FLECKNER,D14010110,4.3
2050263,Mannheim,L219433,OFP,0.15542907180385288,22.84,METOKOTE DEUTSCHLAND,D07010301,3.55
2050268,Mannheim,L219433LX2,OFP,2.5612959719789843,22.84,GIENANTH STEYR GUSS,D07010301,58.5
2050289,Mannheim,L219444LX2,OFP,8.24,0.25,HERN S.R.O.,D14010110,2.06
2050377,Mannheim,L219607,OFP,20.28571428571428,0.07,JOSEF FLECKNER,D14010110,1.42
2050665,Mannheim,L219677,OFP,7.904761904761905,0.42,JOSEF FLECKNER,D14010110,3.32
2050684,Mannheim,L219684,OFP,10.066666666666666,0.15,JOSEF FLECKNER,D14010110,1.51
2050692,Mannheim,L219753,OFP,24.63888888888889,0.36,HUTCHINSON SNC,D03030110,8.87
2050701,Mannheim,L219812,OFP,12.05,0.2,DIRISAMER ROHRBIEGETECHNIK,D03030200,2.41
2050709,Mannheim,L219848,OFP,3.9895833333333335,0.48,OLVAN SPA,D14010110,1.915
2050711,Mannheim,L219854,OFP,18.666666666666668,0.18,PROGUM GMBH,D03030200,3.36
2050712,Mannheim,L219855,OFP,1.576388888888889,1.44,METOKOTE DEUTSCHLAND,D07010301,2.27
2050714,Mannheim,L219855LX2,OFP,8.472222222222221,1.44,INDARABA MECANIZADO DE PRECI,D07010301,12.2
2050719,Mannheim,L219874,OFP,20.5,0.14,HERN S.R.O.,D14010110,2.87
2050720,Mannheim,L219884,OFP,4.351351351351352,0.37,HEINZ DAURER & SÖHNE,D14010110,1.61
2050735,Mannheim,L219894,OFP,5.895833333333334,0.48,JOSEF FLECKNER,D14010110,2.83
2050774,Mannheim,L219929,OFP,50.64285714285714,0.14,ARCO ARMATURENFABRIK,D03050400,7.09
2050861,Mannheim,L219983,OFP,15.25,0.44,ALBERT BIEBL GMBH,D03030200,6.71
2050862,Mannheim,L219984,OFP,15.340909090909092,0.44,ALBERT BIEBL GMBH,D03030200,6.75
2050899,Mannheim,L220104,OFP,8.31578947368421,0.38,JOSEF FLECKNER,D14010110,3.16
2050919,Mannheim,L220121,OFP,4.48,1.0,HERN S.R.O.,D14010110,4.48
2050931,Mannheim,L220158,OFP,9.29032258064516,0.62,ALBERT BIEBL GMBH,D03030200,5.76
2050976,Mannheim,L220246LX2,OFP,3.645631067961165,2.06,IETA-INDUSTRIA DE ESTOFOS E,D14010110,7.51
2050985,Mannheim,L220247LX2,OFP,3.241525423728814,2.36,IETA-INDUSTRIA DE ESTOFOS E,D14010110,7.65
2051033,Mannheim,L220279,OFP,4.892857142857142,0.28,IZMAKPAR LTD. STI.,D14010110,1.37
2051096,Mannheim,L220427,OFP,27.0,0.05,JOSEF FLECKNER,D14010110,1.35
2051120,Mannheim,L220485,OFP,21.142857142857142,0.07,GERSFELDER METALLWAREN GMBH,D14010110,1.48
2051220,Mannheim,L220741,OFP,1.370094191522763,50.96,WESO AURORAHUETTE GMBH,D07010301,69.82
2051299,Mannheim,L220879,OFP,33.0,0.04,HUISSEL GMBH,D14010110,1.32
2051310,Mannheim,L220901,OFP,40.12,0.25,HUTCHINSON SNC,D03030200,10.03
2051314,Mannheim,L220902,OFP,44.434782608695656,0.23,HUTCHINSON SNC,D03030200,10.22
2051318,Mannheim,L220908LX2,OFP,6.5,0.56,JOSEF FLECKNER,D14010110,3.64
2051374,Mannheim,L220984,OFP,34.391304347826086,0.23,HUTCHINSON SNC,D03030110,7.91
2051388,Mannheim,L221037,OFP,15.0,0.11,HERN S.R.O.,D14010110,1.65
2051434,Mannheim,L221191,OFP,72.33333333333333,0.12,HUTCHINSON SNC,D03030200,8.68
2051461,Mannheim,L221249LX2,OFP,3.5608465608465614,1.89,IETA-INDUSTRIA DE ESTOFOS E,D14010110,6.73
2051477,Mannheim,L221252,OFP,6.937500000000001,0.16,HEINZ DAURER & SÖHNE,D14010110,1.11
2051495,Mannheim,L221263LX2,OFP,2.7169811320754715,0.53,IZMAKPAR LTD. STI.,D14010110,1.44
2051619,Mannheim,L221321LX1,OFP,0.15569487983281086,19.14,METOKOTE DEUTSCHLAND,D07010301,2.98
2051620,Mannheim,L221321LX2,OFP,2.8223615464994776,19.14,GIENANTH STEYR GUSS,D07010301,54.02
2051621,Mannheim,L221327LX1,OFP,0.1551814834297738,19.01,METOKOTE DEUTSCHLAND,D07010301,2.95
2051622,Mannheim,L221327LX2,OFP,2.7937927406628087,19.01,GIENANTH STEYR GUSS,D07010301,53.11
2051623,Mannheim,L221331,OFP,8.642857142857142,0.14,HERN S.R.O.,D14010110,1.21
2051624,Mannheim,L221332,OFP,1.3662219101123594,28.48,WESO AURORAHUETTE GMBH,D07010301,38.91
2051776,Mannheim,L221379,OFP,25.124999999999996,0.16,ALBERT BIEBL GMBH,D03030200,4.02
2051963,Mannheim,L221662,OFP,11.823529411764703,0.17,GOMA B V,D14010110,2.01
2052005,Mannheim,L221699,OFP,13.058823529411764,0.17,HUISSEL GMBH,D14010110,2.22
2052108,Mannheim,L221842,OFP,12.767441860465118,0.43,KWM WEISSHAAR GMBH,D14010110,5.49
2052217,Mannheim,L221959,OFP,10.324324324324325,2.22,FUYMA FUNDICIONES,D07050200,22.92
2052237,Mannheim,L221960,OFP,10.324324324324325,2.22,FUYMA FUNDICIONES,D07050200,22.92
2052266,Mannheim,L221992LX2,OFP,1.89010989010989,1.82,HUISSEL GMBH,D14010110,3.44
2052329,Mannheim,L222142,OFP,1.9194038929440387,32.88,GIENANTH STEYR GUSS,D07010301,63.11
2052330,Mannheim,L222143,OFP,1.9194038929440387,32.88,GIENANTH STEYR GUSS,D07010301,63.11
2052336,Mannheim,L222150,OFP,15.964285714285712,0.28,KWM WEISSHAAR GMBH,D14010110,4.47
2052340,Mannheim,L222153,OFP,18.142857142857142,0.28,KWM WEISSHAAR GMBH,D14010110,5.08
2052341,Mannheim,L222154,OFP,17.25,0.28,KWM WEISSHAAR GMBH,D14010110,4.83
2052343,Mannheim,L222158,OFP,2.4338287331917905,28.26,WALTER HUNDHAUSEN GMBH,D07010301,68.78
2052576,Mannheim,L222404,OFP,8.182926829268293,0.82,BERGER + HERMANN,D03030200,6.71
2052578,Mannheim,L222406,OFP,27.17948717948718,0.39,ALBERT BIEBL GMBH,D03030200,10.6
2052589,Mannheim,L222437LX1,OFP,1.5721062618595827,10.54,WESO AURORAHUETTE GMBH,D07010301,16.57
2052698,Mannheim,L222531,OFP,2.0394238059135708,26.38,SLR GIESSEREI ST. LEON-ROT,D07010301,53.8
2052713,Mannheim,L222532,OFP,2.0394238059135708,26.38,SLR GIESSEREI ST. LEON-ROT,D07010301,53.8
2052783,Mannheim,L222818,OFP,18.5,0.18,GOMA B V,D14010110,3.33
2052792,Mannheim,L222828,OFP,6.002285714285715,8.75,KRATZER GMBH & CO KG,D07010301,52.52
2052808,Mannheim,L222829,OFP,5.295402298850576,8.7,KRATZER GMBH & CO KG,D07010301,46.07
2052812,Mannheim,L222831,OFP,5.985477178423237,9.64,KRATZER GMBH & CO KG,D07010301,57.7
2052820,Mannheim,L222832,OFP,6.194616977225673,9.66,KRATZER GMBH & CO KG,D07010301,59.84
2052822,Mannheim,L222833,OFP,5.242707117852976,8.57,KRATZER GMBH & CO KG,D07010301,44.93
2052919,Mannheim,L222936,OFP,3.204359673024523,29.36,GIENANTH STEYR GUSS,D07010301,94.08
2053001,Mannheim,L223454,OFP,11.8,0.35,JOSEF FLECKNER,D14010110,4.13
2053034,Mannheim,L223495,OFP,0.05695187165775401,149.6,METOKOTE DEUTSCHLAND,D07010301,8.52
2053260,Mannheim,L37226LX2,OFP,3.6463414634146347,3.28,GIENANTH STEYR GUSS,D07010301,11.96
2053425,Mannheim,L41540LX1,OFP,4.211267605633803,0.71,UNIPARTS INDIA GMBH,D07010301,2.99
2053862,Mannheim,L77138,OFP,1.8922261484098941,5.66,WESO AURORAHUETTE GMBH,D07010301,10.71
2053891,Mannheim,L77902LX2,OFP,1.0967741935483872,7.13,GRAEPEL LÖNINGEN,D14010110,7.82
2054123,Mannheim,L78801,OFP,2.1198443579766537,12.85,GIENANTH STEYR GUSS,D07010301,27.24
2054918,Mannheim,PXX10433,OFP,6.068627450980393,2.04,JOHN DEERE ARC-LES-GRAY,D14010110,12.38
2055048,Mannheim,R105849,OFP,1.8201160541586074,5.17,CHINA METAL INTERNATIONAL,D07010301,9.41
2055406,Mannheim,R120090,OFP,4.347682119205298,9.06,BLACKHAWK ENGINEERING,D07010301,39.39
2055465,Mannheim,R120477,OFP,12.59375,0.32,REGENSBURGER DRUCKGUSSWERKE,D07050200,4.03
2055535,Mannheim,R131177,OFP,3.811640211640212,9.45,WALTER HUNDHAUSEN GMBH,D07010301,36.02
2055870,Mannheim,R176471,OFP,3.267990074441687,4.03,AKD DÖKÜM TICARET A.S.,D07010301,13.17
2055887,Mannheim,R176474,OFP,3.9093959731543624,2.98,AKD DÖKÜM TICARET A.S.,D07010301,11.65
